# precip,,,
,4,4,4
TIMESTEP,MEAN,STD_DEV,VARIANCE
1970-01-01T00:00:00Z,0.595621226,0,0
1970-01-02T00:00:00Z,5.255906164,0,0
1970-01-03T00:00:00Z,0.539048598,0,0
1970-01-04T00:00:00Z,0.100037777,0,0
1970-01-05T00:00:00Z,0.874734662,0,0
1970-01-06T00:00:00Z,0.383596379,0,0
1970-01-07T00:00:00Z,0.019311335,0,0
1970-01-08T00:00:00Z,0.076737146,0,0
1970-01-09T00:00:00Z,0.304337279,0,0
1970-01-10T00:00:00Z,0.234077223,0,0
1970-01-11T00:00:00Z,0.526569282,0,0
1970-01-12T00:00:00Z,0.144069285,0,0
1970-01-13T00:00:00Z,0.053675956,0,0
1970-01-14T00:00:00Z,0.303882977,0,0
1970-01-15T00:00:00Z,0.040388568,0,0
1970-01-16T00:00:00Z,0.077945756,0,0
1970-01-17T00:00:00Z,1.415516676,0,0
1970-01-18T00:00:00Z,0.037329661,0,0
1970-01-19T00:00:00Z,0.010768854,0,0
1970-01-20T00:00:00Z,0.000777229,0,0
1970-01-21T00:00:00Z,0.000646202,0,0
1970-01-22T00:00:00Z,0.000403157,0,0
1970-01-23T00:00:00Z,0.10644168,0,0
1970-01-24T00:00:00Z,0.255012039,0,0
1970-01-25T00:00:00Z,0.143165987,0,0
1970-01-26T00:00:00Z,0.262749684,0,0
1970-01-27T00:00:00Z,0.187440503,0,0
1970-01-28T00:00:00Z,0.107232416,0,0
1970-01-29T00:00:00Z,0.054095068,0,0
1970-01-30T00:00:00Z,0.006467012,0,0
1970-01-31T00:00:00Z,0.603499106,0,0
1970-02-01T00:00:00Z,0.745895478,0,0
1970-02-02T00:00:00Z,0.040361306,0,0
1970-02-03T00:00:00Z,0.102233491,0,0
1970-02-04T00:00:00Z,0.101711768,0,0
1970-02-05T00:00:00Z,1.311259327,0,0
1970-02-06T00:00:00Z,1.689330339,0,0
1970-02-07T00:00:00Z,0.548634504,0,0
1970-02-08T00:00:00Z,0.236825339,0,0
1970-02-09T00:00:00Z,6.113125819,0,0
1970-02-10T00:00:00Z,0.155262541,0,0
1970-02-11T00:00:00Z,1.302085166,0,0
1970-02-12T00:00:00Z,0.868953191,0,0
1970-02-13T00:00:00Z,3.715722625,0,0
1970-02-14T00:00:00Z,4.334027543,0,0
1970-02-15T00:00:00Z,12.64455169,0,0
1970-02-16T00:00:00Z,1.450190458,0,0
1970-02-17T00:00:00Z,0.435898328,0,0
1970-02-18T00:00:00Z,0.231961154,0,0
1970-02-19T00:00:00Z,2.539519153,0,0
1970-02-20T00:00:00Z,0.321428102,0,0
1970-02-21T00:00:00Z,0.93379901,0,0
1970-02-22T00:00:00Z,5.49124709,0,0
1970-02-23T00:00:00Z,7.673497335,0,0
1970-02-24T00:00:00Z,0.93875275,0,0
1970-02-25T00:00:00Z,3.649088019,0,0
1970-02-26T00:00:00Z,2.456643687,0,0
1970-02-27T00:00:00Z,0.001159378,0,0
1970-02-28T00:00:00Z,0,0,0
1970-03-01T00:00:00Z,0.007692273,0,0
1970-03-02T00:00:00Z,0.01797902,0,0
1970-03-03T00:00:00Z,0.00175131,0,0
1970-03-04T00:00:00Z,0.113004063,0,0
1970-03-05T00:00:00Z,0.008961315,0,0
1970-03-06T00:00:00Z,0.006046894,0,0
1970-03-07T00:00:00Z,0.020165657,0,0
1970-03-08T00:00:00Z,0.09685052,0,0
1970-03-09T00:00:00Z,0.162949209,0,0
1970-03-10T00:00:00Z,0.075977257,0,0
1970-03-11T00:00:00Z,0.039258225,0,0
1970-03-12T00:00:00Z,0.051436807,0,0
1970-03-13T00:00:00Z,0.024734476,0,0
1970-03-14T00:00:00Z,1.16E-06,0,0
1970-03-15T00:00:00Z,0.059800274,0,0
1970-03-16T00:00:00Z,0.003161612,0,0
1970-03-17T00:00:00Z,0.276730966,0,0
1970-03-18T00:00:00Z,0.598909725,0,0
1970-03-19T00:00:00Z,0.847821436,0,0
1970-03-20T00:00:00Z,0.012301186,0,0
1970-03-21T00:00:00Z,0.953420993,0,0
1970-03-22T00:00:00Z,2.258998501,0,0
1970-03-23T00:00:00Z,6.753516328,0,0
1970-03-24T00:00:00Z,2.996613578,0,0
1970-03-25T00:00:00Z,1.762584937,0,0
1970-03-26T00:00:00Z,0.783260703,0,0
1970-03-27T00:00:00Z,0.340830032,0,0
1970-03-28T00:00:00Z,0.098735748,0,0
1970-03-29T00:00:00Z,0.063477136,0,0
1970-03-30T00:00:00Z,3.516425917,0,0
1970-03-31T00:00:00Z,0.36557787,0,0
1970-04-01T00:00:00Z,3.675360868,0,0
1970-04-02T00:00:00Z,0.215098992,0,0
1970-04-03T00:00:00Z,5.251920793,0,0
1970-04-04T00:00:00Z,0.047446999,0,0
1970-04-05T00:00:00Z,0.339882473,0,0
1970-04-06T00:00:00Z,0.740786241,0,0
1970-04-07T00:00:00Z,0.454507979,0,0
1970-04-08T00:00:00Z,0.756053707,0,0
1970-04-09T00:00:00Z,0.354607173,0,0
1970-04-10T00:00:00Z,0.940299088,0,0
1970-04-11T00:00:00Z,1.962092935,0,0
1970-04-12T00:00:00Z,1.325187498,0,0
1970-04-13T00:00:00Z,0.953919955,0,0
1970-04-14T00:00:00Z,0.300050104,0,0
1970-04-15T00:00:00Z,1.725413526,0,0
1970-04-16T00:00:00Z,1.030775631,0,0
1970-04-17T00:00:00Z,0.338488311,0,0
1970-04-18T00:00:00Z,0.985708527,0,0
1970-04-19T00:00:00Z,0.294800247,0,0
1970-04-20T00:00:00Z,0.155808061,0,0
1970-04-21T00:00:00Z,0.101344018,0,0
1970-04-22T00:00:00Z,0.13324037,0,0
1970-04-23T00:00:00Z,2.75402578,0,0
1970-04-24T00:00:00Z,0.672825014,0,0
1970-04-25T00:00:00Z,0.366207286,0,0
1970-04-26T00:00:00Z,0.696937919,0,0
1970-04-27T00:00:00Z,0.210125873,0,0
1970-04-28T00:00:00Z,0.261256528,0,0
1970-04-29T00:00:00Z,2.500159157,0,0
1970-04-30T00:00:00Z,0.624473599,0,0
1970-05-01T00:00:00Z,0.113480214,0,0
1970-05-02T00:00:00Z,0.177791738,0,0
1970-05-03T00:00:00Z,0.771483004,0,0
1970-05-04T00:00:00Z,0.675789828,0,0
1970-05-05T00:00:00Z,3.400300319,0,0
1970-05-06T00:00:00Z,4.041972244,0,0
1970-05-07T00:00:00Z,0.897680212,0,0
1970-05-08T00:00:00Z,1.352735084,0,0
1970-05-09T00:00:00Z,0.182273963,0,0
1970-05-10T00:00:00Z,0.016291705,0,0
1970-05-11T00:00:00Z,0.054738234,0,0
1970-05-12T00:00:00Z,0.144079807,0,0
1970-05-13T00:00:00Z,0.038560534,0,0
1970-05-14T00:00:00Z,0.017203064,0,0
1970-05-15T00:00:00Z,0.044257735,0,0
1970-05-16T00:00:00Z,0.30653461,0,0
1970-05-17T00:00:00Z,0.046977057,0,0
1970-05-18T00:00:00Z,0.400301894,0,0
1970-05-19T00:00:00Z,4.669958731,0,0
1970-05-20T00:00:00Z,1.474525645,0,0
1970-05-21T00:00:00Z,1.447037261,0,0
1970-05-22T00:00:00Z,3.312600914,0,0
1970-05-23T00:00:00Z,1.710177857,0,0
1970-05-24T00:00:00Z,0.079207405,0,0
1970-05-25T00:00:00Z,0.222380063,0,0
1970-05-26T00:00:00Z,0.466954182,0,0
1970-05-27T00:00:00Z,3.817627994,0,0
1970-05-28T00:00:00Z,0.653509529,0,0
1970-05-29T00:00:00Z,0.008798984,0,0
1970-05-30T00:00:00Z,0.197875102,0,0
1970-05-31T00:00:00Z,0.363467843,0,0
1970-06-01T00:00:00Z,0.114453478,0,0
1970-06-02T00:00:00Z,0.012099798,0,0
1970-06-03T00:00:00Z,0.832504996,0,0
1970-06-04T00:00:00Z,0.600460936,0,0
1970-06-05T00:00:00Z,2.155855341,0,0
1970-06-06T00:00:00Z,3.40517218,0,0
1970-06-07T00:00:00Z,0.667165039,0,0
1970-06-08T00:00:00Z,0.118063215,0,0
1970-06-09T00:00:00Z,0.230516286,0,0
1970-06-10T00:00:00Z,0.146505493,0,0
1970-06-11T00:00:00Z,2.798957223,0,0
1970-06-12T00:00:00Z,0.677136409,0,0
1970-06-13T00:00:00Z,0.002780144,0,0
1970-06-14T00:00:00Z,0.003242701,0,0
1970-06-15T00:00:00Z,0,0,0
1970-06-16T00:00:00Z,0.001624612,0,0
1970-06-17T00:00:00Z,0.050669582,0,0
1970-06-18T00:00:00Z,2.491854351,0,0
1970-06-19T00:00:00Z,1.935289054,0,0
1970-06-20T00:00:00Z,0.695777015,0,0
1970-06-21T00:00:00Z,3.105579703,0,0
1970-06-22T00:00:00Z,7.75336038,0,0
1970-06-23T00:00:00Z,0.686879725,0,0
1970-06-24T00:00:00Z,0.235688243,0,0
1970-06-25T00:00:00Z,0.408751636,0,0
1970-06-26T00:00:00Z,2.245288608,0,0
1970-06-27T00:00:00Z,1.034588126,0,0
1970-06-28T00:00:00Z,0.492698218,0,0
1970-06-29T00:00:00Z,0.898620828,0,0
1970-06-30T00:00:00Z,2.607296875,0,0
1970-07-01T00:00:00Z,2.320699963,0,0
1970-07-02T00:00:00Z,0.693598257,0,0
1970-07-03T00:00:00Z,2.419727686,0,0
1970-07-04T00:00:00Z,0.710436008,0,0
1970-07-05T00:00:00Z,2.597701914,0,0
1970-07-06T00:00:00Z,5.611002836,0,0
1970-07-07T00:00:00Z,2.375461174,0,0
1970-07-08T00:00:00Z,1.869503237,0,0
1970-07-09T00:00:00Z,0.114203961,0,0
1970-07-10T00:00:00Z,7.807985255,0,0
1970-07-11T00:00:00Z,0.720168978,0,0
1970-07-12T00:00:00Z,0.176437373,0,0
1970-07-13T00:00:00Z,6.039283197,0,0
1970-07-14T00:00:00Z,0.164501261,0,0
1970-07-15T00:00:00Z,3.612909928,0,0
1970-07-16T00:00:00Z,12.18169878,0,0
1970-07-17T00:00:00Z,7.038581586,0,0
1970-07-18T00:00:00Z,2.123938336,0,0
1970-07-19T00:00:00Z,0.395548588,0,0
1970-07-20T00:00:00Z,0.014905524,0,0
1970-07-21T00:00:00Z,0.262096797,0,0
1970-07-22T00:00:00Z,3.723348622,0,0
1970-07-23T00:00:00Z,0.810352399,0,0
1970-07-24T00:00:00Z,0.042717471,0,0
1970-07-25T00:00:00Z,2.407075506,0,0
1970-07-26T00:00:00Z,1.480210079,0,0
1970-07-27T00:00:00Z,1.950741466,0,0
1970-07-28T00:00:00Z,2.812124393,0,0
1970-07-29T00:00:00Z,1.288157557,0,0
1970-07-30T00:00:00Z,1.462756266,0,0
1970-07-31T00:00:00Z,1.573502724,0,0
1970-08-01T00:00:00Z,3.943451739,0,0
1970-08-02T00:00:00Z,1.270049511,0,0
1970-08-03T00:00:00Z,3.254573231,0,0
1970-08-04T00:00:00Z,2.162662513,0,0
1970-08-05T00:00:00Z,2.171638092,0,0
1970-08-06T00:00:00Z,3.032760108,0,0
1970-08-07T00:00:00Z,1.497258713,0,0
1970-08-08T00:00:00Z,1.015376726,0,0
1970-08-09T00:00:00Z,0.015350755,0,0
1970-08-10T00:00:00Z,7.529658122,0,0
1970-08-11T00:00:00Z,2.574432255,0,0
1970-08-12T00:00:00Z,1.17545508,0,0
1970-08-13T00:00:00Z,0.249932303,0,0
1970-08-14T00:00:00Z,3.531275606,0,0
1970-08-15T00:00:00Z,2.452465839,0,0
1970-08-16T00:00:00Z,2.66232088,0,0
1970-08-17T00:00:00Z,2.917138276,0,0
1970-08-18T00:00:00Z,5.973695209,0,0
1970-08-19T00:00:00Z,6.798977548,0,0
1970-08-20T00:00:00Z,3.300061281,0,0
1970-08-21T00:00:00Z,5.277575275,0,0
1970-08-22T00:00:00Z,5.550559931,0,0
1970-08-23T00:00:00Z,1.459202061,0,0
1970-08-24T00:00:00Z,2.695993374,0,0
1970-08-25T00:00:00Z,1.465892153,0,0
1970-08-26T00:00:00Z,0.22180471,0,0
1970-08-27T00:00:00Z,7.899263782,0,0
1970-08-28T00:00:00Z,3.598263911,0,0
1970-08-29T00:00:00Z,2.405926274,0,0
1970-08-30T00:00:00Z,0.636358051,0,0
1970-08-31T00:00:00Z,6.730138151,0,0
1970-09-01T00:00:00Z,4.915669456,0,0
1970-09-02T00:00:00Z,0.833796488,0,0
1970-09-03T00:00:00Z,3.915383103,0,0
1970-09-04T00:00:00Z,4.218348411,0,0
1970-09-05T00:00:00Z,1.232828832,0,0
1970-09-06T00:00:00Z,0.38841828,0,0
1970-09-07T00:00:00Z,0.00769902,0,0
1970-09-08T00:00:00Z,0.11760451,0,0
1970-09-09T00:00:00Z,2.384708182,0,0
1970-09-10T00:00:00Z,0.235020585,0,0
1970-09-11T00:00:00Z,1.547541476,0,0
1970-09-12T00:00:00Z,1.345517119,0,0
1970-09-13T00:00:00Z,0.057084046,0,0
1970-09-14T00:00:00Z,1.073357164,0,0
1970-09-15T00:00:00Z,4.830559656,0,0
1970-09-16T00:00:00Z,1.054955565,0,0
1970-09-17T00:00:00Z,1.290484267,0,0
1970-09-18T00:00:00Z,7.599946032,0,0
1970-09-19T00:00:00Z,5.372113239,0,0
1970-09-20T00:00:00Z,0.447168389,0,0
1970-09-21T00:00:00Z,1.118294025,0,0
1970-09-22T00:00:00Z,0.551629611,0,0
1970-09-23T00:00:00Z,0.132215233,0,0
1970-09-24T00:00:00Z,0.017098028,0,0
1970-09-25T00:00:00Z,2.011817959,0,0
1970-09-26T00:00:00Z,0.725508215,0,0
1970-09-27T00:00:00Z,4.588003233,0,0
1970-09-28T00:00:00Z,0.399101271,0,0
1970-09-29T00:00:00Z,0.105862137,0,0
1970-09-30T00:00:00Z,0.179062236,0,0
1970-10-01T00:00:00Z,1.000039488,0,0
1970-10-02T00:00:00Z,2.853120049,0,0
1970-10-03T00:00:00Z,7.007884099,0,0
1970-10-04T00:00:00Z,0.782858407,0,0
1970-10-05T00:00:00Z,0.51064541,0,0
1970-10-06T00:00:00Z,0.215762545,0,0
1970-10-07T00:00:00Z,0.270621837,0,0
1970-10-08T00:00:00Z,0.479125694,0,0
1970-10-09T00:00:00Z,0.933379123,0,0
1970-10-10T00:00:00Z,0.723423691,0,0
1970-10-11T00:00:00Z,0.088573139,0,0
1970-10-12T00:00:00Z,0.254922144,0,0
1970-10-13T00:00:00Z,0.074561303,0,0
1970-10-14T00:00:00Z,0.450268389,0,0
1970-10-15T00:00:00Z,0.089136238,0,0
1970-10-16T00:00:00Z,2.225349158,0,0
1970-10-17T00:00:00Z,0.873607037,0,0
1970-10-18T00:00:00Z,0.06533777,0,0
1970-10-19T00:00:00Z,0.000201484,0,0
1970-10-20T00:00:00Z,0.195181974,0,0
1970-10-21T00:00:00Z,0.220210482,0,0
1970-10-22T00:00:00Z,0.148106749,0,0
1970-10-23T00:00:00Z,0.052551278,0,0
1970-10-24T00:00:00Z,0.004984933,0,0
1970-10-25T00:00:00Z,0.009530742,0,0
1970-10-26T00:00:00Z,1.015727674,0,0
1970-10-27T00:00:00Z,1.474720942,0,0
1970-10-28T00:00:00Z,0.311415912,0,0
1970-10-29T00:00:00Z,0.471841168,0,0
1970-10-30T00:00:00Z,0.083306177,0,0
1970-10-31T00:00:00Z,0.332420597,0,0
1970-11-01T00:00:00Z,0.032402016,0,0
1970-11-02T00:00:00Z,1.036302641,0,0
1970-11-03T00:00:00Z,2.654542249,0,0
1970-11-04T00:00:00Z,9.485970112,0,0
1970-11-05T00:00:00Z,3.941484592,0,0
1970-11-06T00:00:00Z,0.34122223,0,0
1970-11-07T00:00:00Z,0.266850612,0,0
1970-11-08T00:00:00Z,0.083209769,0,0
1970-11-09T00:00:00Z,4.090777749,0,0
1970-11-10T00:00:00Z,0.759975317,0,0
1970-11-11T00:00:00Z,0.56686502,0,0
1970-11-12T00:00:00Z,0.217896959,0,0
1970-11-13T00:00:00Z,0.24041446,0,0
1970-11-14T00:00:00Z,1.05136841,0,0
1970-11-15T00:00:00Z,0.571911196,0,0
1970-11-16T00:00:00Z,0.019989255,0,0
1970-11-17T00:00:00Z,0.008676477,0,0
1970-11-18T00:00:00Z,2.431323296,0,0
1970-11-19T00:00:00Z,0.3334093,0,0
1970-11-20T00:00:00Z,0.05413493,0,0
1970-11-21T00:00:00Z,0.569253728,0,0
1970-11-22T00:00:00Z,0.481294809,0,0
1970-11-23T00:00:00Z,0.067573447,0,0
1970-11-24T00:00:00Z,0.185898195,0,0
1970-11-25T00:00:00Z,0.144624859,0,0
1970-11-26T00:00:00Z,0.717366297,0,0
1970-11-27T00:00:00Z,0.560142927,0,0
1970-11-28T00:00:00Z,5.297213478,0,0
1970-11-29T00:00:00Z,0.331257071,0,0
1970-11-30T00:00:00Z,0.018271567,0,0
1970-12-01T00:00:00Z,0.393974089,0,0
1970-12-02T00:00:00Z,0.59094113,0,0
1970-12-03T00:00:00Z,0.305326673,0,0
1970-12-04T00:00:00Z,0.002651531,0,0
1970-12-05T00:00:00Z,0.893344803,0,0
1970-12-06T00:00:00Z,2.092695397,0,0
1970-12-07T00:00:00Z,0.613044536,0,0
1970-12-08T00:00:00Z,1.514113846,0,0
1970-12-09T00:00:00Z,1.510674432,0,0
1970-12-10T00:00:00Z,0.929783027,0,0
1970-12-11T00:00:00Z,0.019393988,0,0
1970-12-12T00:00:00Z,0.046838585,0,0
1970-12-13T00:00:00Z,0.04506712,0,0
1970-12-14T00:00:00Z,5.139321352,0,0
1970-12-15T00:00:00Z,4.459142498,0,0
1970-12-16T00:00:00Z,3.621138603,0,0
1970-12-17T00:00:00Z,1.710041029,0,0
1970-12-18T00:00:00Z,0.047945467,0,0
1970-12-19T00:00:00Z,0.92124524,0,0
1970-12-20T00:00:00Z,0.106809733,0,0
1970-12-21T00:00:00Z,0.0261298,0,0
1970-12-22T00:00:00Z,0.13915876,0,0
1970-12-23T00:00:00Z,0.456710558,0,0
1970-12-24T00:00:00Z,0.192563835,0,0
1970-12-25T00:00:00Z,0.074226215,0,0
1970-12-26T00:00:00Z,1.546070177,0,0
1970-12-27T00:00:00Z,4.21866336,0,0
1970-12-28T00:00:00Z,1.462996844,0,0
1970-12-29T00:00:00Z,3.052091902,0,0
1970-12-30T00:00:00Z,0.076300577,0,0
1970-12-31T00:00:00Z,0.065278727,0,0
1971-01-01T00:00:00Z,0.292090082,0,0
1971-01-02T00:00:00Z,0.272030625,0,0
1971-01-03T00:00:00Z,0.11350256,0,0
1971-01-04T00:00:00Z,0.626335706,0,0
1971-01-05T00:00:00Z,0.15046162,0,0
1971-01-06T00:00:00Z,0.021547252,0,0
1971-01-07T00:00:00Z,0.107468029,0,0
1971-01-08T00:00:00Z,0.027516146,0,0
1971-01-09T00:00:00Z,0.308067742,0,0
1971-01-10T00:00:00Z,0.686669271,0,0
1971-01-11T00:00:00Z,0.366198976,0,0
1971-01-12T00:00:00Z,1.129497211,0,0
1971-01-13T00:00:00Z,2.312987395,0,0
1971-01-14T00:00:00Z,0.030192878,0,0
1971-01-15T00:00:00Z,0.119699266,0,0
1971-01-16T00:00:00Z,0.718172949,0,0
1971-01-17T00:00:00Z,0.0520324,0,0
1971-01-18T00:00:00Z,0.029758177,0,0
1971-01-19T00:00:00Z,0.024898152,0,0
1971-01-20T00:00:00Z,0.152362141,0,0
1971-01-21T00:00:00Z,0.133852228,0,0
1971-01-22T00:00:00Z,0.079681415,0,0
1971-01-23T00:00:00Z,0.111305584,0,0
1971-01-24T00:00:00Z,0.20531301,0,0
1971-01-25T00:00:00Z,0.419143673,0,0
1971-01-26T00:00:00Z,0.041848958,0,0
1971-01-27T00:00:00Z,0.073707668,0,0
1971-01-28T00:00:00Z,0.383720249,0,0
1971-01-29T00:00:00Z,0.007507707,0,0
1971-01-30T00:00:00Z,0.012013362,0,0
1971-01-31T00:00:00Z,0.005534433,0,0
1971-02-01T00:00:00Z,0.001207789,0,0
1971-02-02T00:00:00Z,0.130542404,0,0
1971-02-03T00:00:00Z,0.167769848,0,0
1971-02-04T00:00:00Z,0.246906042,0,0
1971-02-05T00:00:00Z,1.94854881,0,0
1971-02-06T00:00:00Z,0.005326109,0,0
1971-02-07T00:00:00Z,1.02E-05,0,0
1971-02-08T00:00:00Z,0.06137451,0,0
1971-02-09T00:00:00Z,0.057077773,0,0
1971-02-10T00:00:00Z,0.073404668,0,0
1971-02-11T00:00:00Z,0.286839503,0,0
1971-02-12T00:00:00Z,0.274530887,0,0
1971-02-13T00:00:00Z,0.343056512,0,0
1971-02-14T00:00:00Z,2.51711883,0,0
1971-02-15T00:00:00Z,2.034863869,0,0
1971-02-16T00:00:00Z,1.012575493,0,0
1971-02-17T00:00:00Z,0.222082041,0,0
1971-02-18T00:00:00Z,2.921630108,0,0
1971-02-19T00:00:00Z,11.52388962,0,0
1971-02-20T00:00:00Z,4.549422866,0,0
1971-02-21T00:00:00Z,14.25326544,0,0
1971-02-22T00:00:00Z,2.086958413,0,0
1971-02-23T00:00:00Z,4.768733007,0,0
1971-02-24T00:00:00Z,4.38415722,0,0
1971-02-25T00:00:00Z,3.116322616,0,0
1971-02-26T00:00:00Z,3.268711279,0,0
1971-02-27T00:00:00Z,0.160837116,0,0
1971-02-28T00:00:00Z,0.051024694,0,0
1971-03-01T00:00:00Z,1.243605484,0,0
1971-03-02T00:00:00Z,2.058255058,0,0
1971-03-03T00:00:00Z,1.353673516,0,0
1971-03-04T00:00:00Z,1.326210183,0,0
1971-03-05T00:00:00Z,0.188823074,0,0
1971-03-06T00:00:00Z,0.408036348,0,0
1971-03-07T00:00:00Z,1.66361002,0,0
1971-03-08T00:00:00Z,0.078449556,0,0
1971-03-09T00:00:00Z,3.327655032,0,0
1971-03-10T00:00:00Z,2.437789936,0,0
1971-03-11T00:00:00Z,2.18728342,0,0
1971-03-12T00:00:00Z,0.425770389,0,0
1971-03-13T00:00:00Z,0.596481638,0,0
1971-03-14T00:00:00Z,0.491896819,0,0
1971-03-15T00:00:00Z,0.574736084,0,0
1971-03-16T00:00:00Z,1.290905578,0,0
1971-03-17T00:00:00Z,0.927833828,0,0
1971-03-18T00:00:00Z,0.331931653,0,0
1971-03-19T00:00:00Z,0.401723504,0,0
1971-03-20T00:00:00Z,0.098629534,0,0
1971-03-21T00:00:00Z,0.085136827,0,0
1971-03-22T00:00:00Z,0.508695907,0,0
1971-03-23T00:00:00Z,0.127512015,0,0
1971-03-24T00:00:00Z,0.019134081,0,0
1971-03-25T00:00:00Z,0.018429654,0,0
1971-03-26T00:00:00Z,0.288911834,0,0
1971-03-27T00:00:00Z,0.180552272,0,0
1971-03-28T00:00:00Z,0.042564807,0,0
1971-03-29T00:00:00Z,0.053300746,0,0
1971-03-30T00:00:00Z,0.080540075,0,0
1971-03-31T00:00:00Z,0.002386931,0,0
1971-04-01T00:00:00Z,0.498790398,0,0
1971-04-02T00:00:00Z,0.125824974,0,0
1971-04-03T00:00:00Z,0.532995799,0,0
1971-04-04T00:00:00Z,0.198855401,0,0
1971-04-05T00:00:00Z,0.241181651,0,0
1971-04-06T00:00:00Z,0.125542872,0,0
1971-04-07T00:00:00Z,0.240815455,0,0
1971-04-08T00:00:00Z,1.221305176,0,0
1971-04-09T00:00:00Z,0.299576088,0,0
1971-04-10T00:00:00Z,0.613902681,0,0
1971-04-11T00:00:00Z,1.001372031,0,0
1971-04-12T00:00:00Z,0.11157403,0,0
1971-04-13T00:00:00Z,0.081901453,0,0
1971-04-14T00:00:00Z,0.125150957,0,0
1971-04-15T00:00:00Z,0.206963894,0,0
1971-04-16T00:00:00Z,0.125095044,0,0
1971-04-17T00:00:00Z,2.972395332,0,0
1971-04-18T00:00:00Z,1.870045695,0,0
1971-04-19T00:00:00Z,0.800746416,0,0
1971-04-20T00:00:00Z,1.002515313,0,0
1971-04-21T00:00:00Z,1.445471288,0,0
1971-04-22T00:00:00Z,0.25131756,0,0
1971-04-23T00:00:00Z,2.588293989,0,0
1971-04-24T00:00:00Z,1.235380588,0,0
1971-04-25T00:00:00Z,0.879209327,0,0
1971-04-26T00:00:00Z,0.958935076,0,0
1971-04-27T00:00:00Z,0.93575592,0,0
1971-04-28T00:00:00Z,0.549242289,0,0
1971-04-29T00:00:00Z,0.728876492,0,0
1971-04-30T00:00:00Z,0.006652138,0,0
1971-05-01T00:00:00Z,0.012065868,0,0
1971-05-02T00:00:00Z,0.028853302,0,0
1971-05-03T00:00:00Z,0.076591487,0,0
1971-05-04T00:00:00Z,0.639380915,0,0
1971-05-05T00:00:00Z,1.833856011,0,0
1971-05-06T00:00:00Z,2.531559971,0,0
1971-05-07T00:00:00Z,0.806127687,0,0
1971-05-08T00:00:00Z,3.663828333,0,0
1971-05-09T00:00:00Z,1.246855768,0,0
1971-05-10T00:00:00Z,0.293297287,0,0
1971-05-11T00:00:00Z,0.845103537,0,0
1971-05-12T00:00:00Z,0.580300131,0,0
1971-05-13T00:00:00Z,0.017137034,0,0
1971-05-14T00:00:00Z,1.304390013,0,0
1971-05-15T00:00:00Z,0.407362707,0,0
1971-05-16T00:00:00Z,0.011229264,0,0
1971-05-17T00:00:00Z,0.02402448,0,0
1971-05-18T00:00:00Z,0.783430282,0,0
1971-05-19T00:00:00Z,0.07451183,0,0
1971-05-20T00:00:00Z,0.002650026,0,0
1971-05-21T00:00:00Z,0.02929513,0,0
1971-05-22T00:00:00Z,0.092277833,0,0
1971-05-23T00:00:00Z,0.306198088,0,0
1971-05-24T00:00:00Z,0.546438324,0,0
1971-05-25T00:00:00Z,0.649779993,0,0
1971-05-26T00:00:00Z,0.063768878,0,0
1971-05-27T00:00:00Z,0.083209559,0,0
1971-05-28T00:00:00Z,0.292745618,0,0
1971-05-29T00:00:00Z,0.019618384,0,0
1971-05-30T00:00:00Z,0.047718146,0,0
1971-05-31T00:00:00Z,0.014674035,0,0
1971-06-01T00:00:00Z,0.00079365,0,0
1971-06-02T00:00:00Z,0.004031203,0,0
1971-06-03T00:00:00Z,0.197596861,0,0
1971-06-04T00:00:00Z,0.125940959,0,0
1971-06-05T00:00:00Z,0.046368895,0,0
1971-06-06T00:00:00Z,0.004317438,0,0
1971-06-07T00:00:00Z,1.302513482,0,0
1971-06-08T00:00:00Z,0.888203437,0,0
1971-06-09T00:00:00Z,1.184506215,0,0
1971-06-10T00:00:00Z,0.491294378,0,0
1971-06-11T00:00:00Z,1.984599017,0,0
1971-06-12T00:00:00Z,1.793545722,0,0
1971-06-13T00:00:00Z,1.252265425,0,0
1971-06-14T00:00:00Z,0.022061227,0,0
1971-06-15T00:00:00Z,0.298695124,0,0
1971-06-16T00:00:00Z,0.808405579,0,0
1971-06-17T00:00:00Z,0.792480865,0,0
1971-06-18T00:00:00Z,0.389306809,0,0
1971-06-19T00:00:00Z,0.024691771,0,0
1971-06-20T00:00:00Z,0.133675012,0,0
1971-06-21T00:00:00Z,0.140194061,0,0
1971-06-22T00:00:00Z,0.659471296,0,0
1971-06-23T00:00:00Z,1.200778784,0,0
1971-06-24T00:00:00Z,1.989926895,0,0
1971-06-25T00:00:00Z,1.380609415,0,0
1971-06-26T00:00:00Z,0.403089261,0,0
1971-06-27T00:00:00Z,2.389531716,0,0
1971-06-28T00:00:00Z,5.46998625,0,0
1971-06-29T00:00:00Z,2.717298465,0,0
1971-06-30T00:00:00Z,1.631723236,0,0
1971-07-01T00:00:00Z,0.565467212,0,0
1971-07-02T00:00:00Z,0.032247218,0,0
1971-07-03T00:00:00Z,3.201105331,0,0
1971-07-04T00:00:00Z,2.113991292,0,0
1971-07-05T00:00:00Z,3.493544985,0,0
1971-07-06T00:00:00Z,2.095331337,0,0
1971-07-07T00:00:00Z,0.883406101,0,0
1971-07-08T00:00:00Z,1.97137807,0,0
1971-07-09T00:00:00Z,2.550833032,0,0
1971-07-10T00:00:00Z,0.693161549,0,0
1971-07-11T00:00:00Z,0.134781392,0,0
1971-07-12T00:00:00Z,0.010188362,0,0
